full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at,reply_to_id,reply_to_user,expandedURL
"@JDCocchiarella Something a Communist would say. Bidens crimes are severe, prison worthy, but calling it treason is a bit much.

Why stop there commie? Take out neighbors and people that worked for them too.

Oh, sorry, you were talking about Biden right?

https://t.co/kq0gf80elt",1.684925082446295e+18,2023-07-28 13:53:38+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305012,1.6847004353182474e+18,7.137526532899553e+17,"[{'url': 'https://t.co/kq0gf80elt', 'expanded_url': 'https://twitter.com/MorningsMaria/status/1684885646081490944?s=20', 'display_url': 'twitter.com/MorningsMaria/…', 'indices': [257, 280]}]"
@ChrisDJackson @JoeBiden @POTUS 🤣🤣🤣🤣🤡🤡,1.6849236914221548e+18,2023-07-28 13:48:07+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305020,1.6847204641097482e+18,20640982.0,[]
"@RNCResearch @RepMGS Prison time for someone pushing this horrendous agenda on America's children.

""Puberty blockers for minors] is safe and effective""  - they're not safe and they're effective in destroying a child's body and mind.

https://t.co/dFWFrRZKy9",1.6849235919247852e+18,2023-07-28 13:47:43+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305027,1.6845695737466798e+18,55329156.0,"[{'url': 'https://t.co/dFWFrRZKy9', 'expanded_url': 'https://wng.org/roundups/study-effects-of-puberty-blockers-can-last-a-lifetime-1617220389', 'display_url': 'wng.org/roundups/study…', 'indices': [235, 258]}]"
@JacksonLeeTX18 Groomers flock together....that's the tall tale feather. https://t.co/cPyPsRLjbU,1.68492228292873e+18,2023-07-28 13:42:31+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305034,1.6846381067569723e+18,80612021.0,[]
@ClownWorld_ (@GavinNewsom) Gavin Newsom's California. He's running for president in 2024 and wants to bring this to every single town in America.,1.684903597946069e+18,2023-07-28 12:28:16+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305041,1.684792003182383e+18,1.4469321491483443e+18,[]
"@VP This is not an original word-salad Kamala Harris thought. Did she hire a speech writer to tweet for her?

This administration is sooooooo unauthentic. https://t.co/CVgp1MZkr6",1.6849030880110428e+18,2023-07-28 12:26:14+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305048,1.6847385912875745e+18,8.036941790794588e+17,[]
@JackPosobiec Michael?,1.6847532255081267e+18,2023-07-28 02:30:44+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305056,1.684716961089876e+18,592730371.0,[]
"@OliLondonTV @libsoftiktok Get your children out of public schools immediately. If you don't, you'll lose your children to abusers of every possible kind, Marxists, and drag groomers. 

Once they're gone, you may NEVER get them back. 

Support paying the student, not the system. https://t.co/QpBnBsVojx",1.6847508548036037e+18,2023-07-28 02:21:19+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305063,1.68465874101726e+18,91416107.0,[]
"@CitizenFreePres ""Democrats are destroying the fabric of our republic. We have to be careful not to fall into the same trap.”

Isn't that comment alone loaded with enough known crimes for real impeachments tho?

How about if Republicans just show us that they have a little fight in them?? That… https://t.co/eyN4FiqY9L",1.6847223394167726e+18,2023-07-28 00:28:01+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305078,1.6846595414500557e+18,18929234.0,"[{'url': 'https://t.co/eyN4FiqY9L', 'expanded_url': 'https://twitter.com/i/web/status/1684722339416772608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [296, 319]}]"
"@VP Obviously, Kamala had nothing to do with tweeting these talking points that mean NOTHING to Democrats.

Staffers should be required to denote when they post. https://t.co/hG2t6suNaG",1.6847039686085222e+18,2023-07-27 23:15:01+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305085,1.684574937347129e+18,8.036941790794588e+17,[]
"@JoeBiden Democrats forced shutdowns during COVID - crushing hundreds of thousands of businesses - almost wiping out the middle class.

Trumps economy was red hot and on fire when the Democrats with China released COVID.

- Democrats couldn't beat Trump, he had to go.
- China hated Trump -… https://t.co/FgPsuQGv40 https://t.co/7Su78eRxMR",1.6847028000209756e+18,2023-07-27 23:10:22+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305093,1.6846883639310295e+18,939091.0,"[{'url': 'https://t.co/FgPsuQGv40', 'expanded_url': 'https://twitter.com/i/web/status/1684702800020975617', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [292, 315]}]"
"@MattWallace888 Whatever it was, it doesn't matter, he must go. Obviously, he's unable to exert the will of the people.",1.6847001559485112e+18,2023-07-27 22:59:52+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305107,1.6844229676843868e+18,8.055322939516068e+17,[]
"@KamalaHarris If Kamala Harris and the Democrats can't protect the most vulnerable in society, unborn babies, they shouldn't be in a position to govern at all.

If they fight this hard to slaughter babies in the womb, that's all you need to know. They must go.",1.6846998282852884e+18,2023-07-27 22:58:33+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305114,1.6845837042268283e+18,30354991.0,[]
@CollinRugg The DOJ is corrupt.,1.684698579884204e+18,2023-07-27 22:53:36+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305122,1.6845664287275336e+18,8.90061634181374e+17,[]
@RNCResearch Adam Schiff is a known pathological liar and ranking vile member of the Democratic Party - he fits in with that tribe perfectly.,1.6845377288207237e+18,2023-07-27 12:14:26+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305144,1.6843229680866714e+18,55329156.0,[]
"@WallStreetSilv What a weak, obedient, and defenseless society looks like.",1.6845371335021773e+18,2023-07-27 12:12:04+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305151,1.6842159504033055e+18,1.3665656254019092e+18,[]
"@TheDemocrats Oh look! Biden (and @TheDemocrats) is the only president since the Great Depression that forced the shutting down businesses, schools, family visits and funerals, and churches causing trillions in economic losses while crushing the middle class and businesses they owned. https://t.co/WlpDymHqFk",1.6842456632809554e+18,2023-07-26 16:53:52+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305159,1.6839009920880476e+18,14377605.0,[]
"@OliLondonTV Build a temporary road around them and let them rot right there. There, fixed.",1.6842341093449646e+18,2023-07-26 16:07:57+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305167,1.684200898723971e+18,91416107.0,[]
"@FootballTeague @skahtboi @VP It's virtually impossible to have an intellectual conversation with leftists. They use words often twisted out of meaning. Since they can't defend their position of perversion....they just fling keywords out as if they have virtuous meaning and substance. 

For instance:
They… https://t.co/IDCKiqCe8B https://t.co/NKpd4yB5ML",1.6842332649728287e+18,2023-07-26 16:04:36+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305175,1.6841851056637747e+18,1.432208325953966e+18,"[{'url': 'https://t.co/IDCKiqCe8B', 'expanded_url': 'https://twitter.com/i/web/status/1684233264972828673', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [308, 331]}]"
"@MilesTaylorUSA There's NOTHING more dangerous by ignoring the voting process and the will of the people because the state doesn't agree, Miles. 

Leftists along with the state will create as many reasons needed to keep Trump out of office - none of which will be legal or Constitutional - but… https://t.co/8O9eRmLQ7l",1.6839886712619663e+18,2023-07-25 23:52:40+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305182,1.6838530019440763e+18,2974742145.0,"[{'url': 'https://t.co/8O9eRmLQ7l', 'expanded_url': 'https://twitter.com/i/web/status/1683988671261966336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [295, 318]}]"
@songpinganq The Democratic Party in the USA salivates at this possibility.,1.6838587946470072e+18,2023-07-25 15:16:35+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305189,1.6556723552582656e+18,1.3743173683614474e+18,[]
@VP Lets talk about a truthful history and the extremism brought to a nation by the Democratic Party. https://t.co/rrCGfvlyp9,1.683851236427305e+18,2023-07-25 14:46:33+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305196,1.6838315196709478e+18,8.036941790794588e+17,[]
@WhiteHouse Look! Fake anger by a real extremist over a phantom enemy and a false narrative.,1.6836907504989637e+18,2023-07-25 04:08:51+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305204,1.6836130286364058e+18,1.3237302250673398e+18,[]
@zerohedge I think he saw Michael.,1.6836899721158328e+18,2023-07-25 04:05:45+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305211,1.6836802574449172e+18,18856867.0,[]
"@amuse Soooooooooo she indirectly paid the BIG GUY some $$$$ to get herself into  a prestigious federal commission"". 

Buy a painting, get a job. ✅",1.6836888723525714e+18,2023-07-25 04:01:23+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305225,1.683651053374382e+18,4239551.0,[]
"@Notyetratedx ""Ghostbusters"" (2016) - The reboot of the classic franchise received  backlash for its gender-swapped lead roles and perceived ""woke"" agenda.  Many fans of the original movies were unhappy with the direction taken  by the new film, and it received mixed reviews.

""Ocean's 8""… https://t.co/WKxvxM7mpC",1.6836508427575828e+18,2023-07-25 01:30:16+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305241,1.6836357399200686e+18,1.4848529075057623e+18,"[{'url': 'https://t.co/WKxvxM7mpC', 'expanded_url': 'https://twitter.com/i/web/status/1683650842757582850', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [291, 314]}]"
@robreiner Can we get a wellness check on this one? https://t.co/QbGSf1JTla,1.6835573469818675e+18,2023-07-24 19:18:45+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305248,1.6834765465464504e+18,7.380805733657027e+17,[]
"@ChuckCallesto Trump Impeachment 1 &amp; 2 - nothing else would have followed had Trump finished serving the nation and it's citizens the way he wanted to. 

Simply, America would have been 10,000 times better off. https://t.co/UPoTr8wtXO",1.6834887942326682e+18,2023-07-24 14:46:20+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305255,1.6833301675260232e+18,4765364386.0,[]
"@GavinNewsom Leave it to a Democrat to suggest using the Constitution to be unconstitutional. Stupidity at this level is incredible.

Absolutely insane.",1.6834823850886676e+18,2023-07-24 14:20:52+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305269,1.6832888228456817e+18,11347122.0,[]
"@iheartmindy Basically, anyone that has figured out they've betrayed their duty to a nation and the American people as a whole. ✅",1.6834759477508506e+18,2023-07-24 13:55:18+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305277,1.6831330153319506e+18,317385247.0,[]
"@miguelifornia 😂😂 that's some mental gymnastics there.

Let us know when you get something like this.... https://t.co/df7Wi6MtDz",1.6834621810762383e+18,2023-07-24 13:00:35+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305284,1.6831304909860618e+18,1.58910617189768e+18,[]
"@AmyMek What happens when a county imports other cultures that don't care to assimilate in the name of virtue-signaling and inclusion.

Borders, language and culture will be the only thing to save a country. Ignore this, and you'll destroy a nation almost instantly.",1.6834591470173716e+18,2023-07-24 12:48:32+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305293,1.6833534428725985e+18,954124423.0,[]
"@amuse The Democratic Party and their agents of propaganda have to counter with a narrative attacking James Comer. 

They know Comer has more evidence of real crimes by a sitting president, ever, in American history. 

They must act to save Biden and that's to DISCREDIT the… https://t.co/yaFJk9SG2W",1.6834556071548027e+18,2023-07-24 12:34:28+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305300,1.6833952851233137e+18,4239551.0,"[{'url': 'https://t.co/yaFJk9SG2W', 'expanded_url': 'https://twitter.com/i/web/status/1683455607154802688', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [276, 299]}]"
"@HindlesKitchen We all know what happens when one fcks with the recipe. Leftists can't help themselves - virtue signaling is their core mission no matter the disastrous outcome.

Prediction: Disney will continue to produce progressive flops and kill off their brand they built for a century.",1.6834536698309755e+18,2023-07-24 12:26:46+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305307,1.683392293427114e+18,376843909.0,[]
"@PeterSchiff @elonmusk Buying out Twitter's market share was the jewel. By eliminating a major competitor, X' branding is now fast-tracked.

Twitter brand has been tainted and bruised from government collusion and censorship. It might be a good idea to consign this to history.",1.6834520585974784e+18,2023-07-24 12:20:22+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305321,1.6834482902626304e+18,56562803.0,[]
@Sociali04281481 @Rasmussen_Poll I'll just leave this here... https://t.co/87TwDKK6AS,1.6834375029952594e+18,2023-07-24 11:22:32+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305329,1.624784641688322e+18,1.322971891712336e+18,[]
"@WallStreetSilv ""She's not going to be saved by the prince"". That's code for the movie will be a bust. 

Go woke, go broke.",1.6834334549676032e+18,2023-07-24 11:06:27+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305336,1.6832965216247276e+18,1.3665656254019092e+18,[]
"@OliLondonTV Leftists have lonely and dismal existence. Manic-like. 

Their mission in life is to make the rest of us this way by sucking the hope and faith out of your heart.",1.683432606036271e+18,2023-07-24 11:03:04+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305342,1.6832202127772017e+18,91416107.0,[]
"@WhiteHouse No, it's not. Nothing but hopelessness, destruction, and demise within America under the Democrats rule. #Bidenomics https://t.co/86VWXPjKm0",1.6829246143837225e+18,2023-07-23 01:24:29+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305350,1.682858053027152e+18,1.3237302250673398e+18,[]
"@WhiteHouse As Kamala Harris and the Democrats want you to chase phantom problems and to be blindly angry at them, they're trafficking illegals, streaming in by the thousands from the southern border.

Are you paying attention yet?

https://t.co/Q53sbh3M7L",1.682923840341672e+18,2023-07-23 01:21:25+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305357,1.6829184534164357e+18,1.3237302250673398e+18,"[{'url': 'https://t.co/Q53sbh3M7L', 'expanded_url': 'https://twitter.com/ChuckCallesto/status/1682852824869208064?s=20', 'display_url': 'twitter.com/ChuckCallesto/…', 'indices': [233, 256]}]"
"@amuse @elonmusk Biden and those that are within the state apparatus know they've lost Twitter and the ability to control the narrative in America through governmental censorship controls.

When you control the narrative, you control the masses. Musk changed that with Twitter and he must pay.",1.6828808619587338e+18,2023-07-22 22:30:38+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305364,1.68287022305604e+18,4239551.0,[]
@VP Democrats like Kamala Harris and groomers are mad that they can't teach 5 years old about gay and oral sex. https://t.co/dKLsS7XMXe,1.68279995963947e+18,2023-07-22 17:09:09+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305386,1.6827674606115308e+18,8.036941790794588e+17,[]
"@RepSwalwell Please keep this simple:

You aren't smart enough to understand “personal benefits” as described by the curriculum. 

Slaves were able to, ""learn skills and then hire themselves out and earn money, in some cases using that to buy their freedom"" from Democrat owners.

It's NOT… https://t.co/VD2EExiJUX https://t.co/DmzT5TOQRL",1.6827986917601157e+18,2023-07-22 17:04:07+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305393,1.6827313575274824e+18,942156122.0,"[{'url': 'https://t.co/VD2EExiJUX', 'expanded_url': 'https://twitter.com/i/web/status/1682798691760115713', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [291, 314]}]"
@VP Okay. https://t.co/8P7nmbYXv1,1.6827968514756813e+18,2023-07-22 16:56:48+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305400,1.682782557882966e+18,8.036941790794588e+17,[]
"@abernathy_jim @BushyTheClown Well said, Jim. I hope those that read this 3/3 they'll get it. And, if they don't, re-read it until they do....hopefully at some point intellectual honesty will emerge.",1.6827935901945815e+18,2023-07-22 16:43:51+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305408,1.6824562631358423e+18,343035343.0,[]
"@GavinNewsom Abortion is 100% since 1973 that totals 63 MILLION baby deaths. 

...and your point?",1.6826015956982948e+18,2023-07-22 04:00:56+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305415,1.6824304895028183e+18,11347122.0,[]
"@nypost And, why are they representing a country they hate and won't publicly honor? Send them home....walking on their dime.",1.682601072131711e+18,2023-07-22 03:58:51+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305423,1.682598548695597e+18,17469289.0,[]
@CitizenFreePres No way.,1.6825995456650977e+18,2023-07-22 03:52:47+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305430,1.6825208704667525e+18,18929234.0,[]
@DeTocqueville14 Those were the days....🤯,1.6825979522238423e+18,2023-07-22 03:46:27+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305445,1.6825614886895452e+18,1.3158242489387868e+18,[]
@disclosetv The slaughter of the helpless comes next.,1.6825970198971845e+18,2023-07-22 03:42:45+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305453,1.682525410108625e+18,15392486.0,[]
"@simonateba @RepMTG @JoeBiden What... this guy?

https://t.co/8PHq3HE0yg",1.682596636206469e+18,2023-07-22 03:41:13+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305460,1.6824941541257871e+18,130003441.0,"[{'url': 'https://t.co/8PHq3HE0yg', 'expanded_url': 'https://twitter.com/TheInsiderPaper/status/1682486076781260801?s=20', 'display_url': 'twitter.com/TheInsiderPape…', 'indices': [49, 72]}]"
@WallStreetSilv #Bidenomics,1.682596291468231e+18,2023-07-22 03:39:51+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305467,1.6825190685180887e+18,1.3665656254019092e+18,[]
"@VP Hey before we go onto your phantom problems, have you taken in millions $$$$ worth of bribes like Joe Biden and his family? 

https://t.co/jQhegL2odx",1.682447737156178e+18,2023-07-21 17:49:33+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305474,1.6824397737370665e+18,8.036941790794588e+17,"[{'url': 'https://t.co/jQhegL2odx', 'expanded_url': 'https://news.yahoo.com/fbi-document-heart-biden-bribery-190449613.html', 'display_url': 'news.yahoo.com/fbi-document-h…', 'indices': [130, 153]}]"
"@BushyTheClown And your point? 

I can easily imagine there's more than one Democrat in Nebraska that's willing to slaughter their baby so they could fit in their jeans no matter the minority/majority of Republicans in the legislature. 🤣🤡",1.6824458375684628e+18,2023-07-21 17:42:00+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305482,1.682438207516844e+18,1.660765051702182e+18,[]
@VP @POTUS Tell us more in a complete and coherent sentence... https://t.co/o7iZorWVHS,1.68243692614468e+18,2023-07-21 17:06:36+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305489,1.682203925284307e+18,8.036941790794588e+17,[]
"@LeftismForU Imagine being stuck with that self-centered-attention-seeking-nasty-women. No, thanks.",1.68243600641348e+18,2023-07-21 17:02:56+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305496,1.6823009506256325e+18,1.4297093513050604e+18,[]
@LifeNewsHQ America is morally bankrupt with the Democrats leading the way.,1.6824353128853217e+18,2023-07-21 17:00:11+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305503,1.68241132900361e+18,50434933.0,[]
"@WhiteHouse The transfer wealth from responsible citizens to pay the debt of a deadbeat is not sound policy.

I'm thinking someone NOT in their right mind is pushing this on America..... https://t.co/HmyOzbNDOA",1.6824347875277824e+18,2023-07-21 16:58:06+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305509,1.6823937437128294e+18,1.3237302250673398e+18,[]
"@BreitbartNews It's true, Mittens is a weiner.",1.682427122370089e+18,2023-07-21 16:27:38+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:09.305516,1.6824261611695718e+18,457984599.0,[]
"@TNAKirsh How to say, ""little and easily manipulated mind"" without saying it.",1.6824263892603044e+18,2023-07-21 16:24:43+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153462,1.6824136060155863e+18,1.2800289353723945e+18,[]
"@RepAdamSchiff Since you're here, consider following and setting your alert to @KurtSchemers - it can get a little salty, just ask former FBI guy Peter Strzok. https://t.co/gD1PobVHNG",1.6823738460019466e+18,2023-07-21 12:55:56+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153482,1.6821827244703375e+18,18254098.0,[]
"@RepAdamSchiff Let’s make this perfectly clear:

Donald Trump will always be the first twice-persecuted president by the deeply corrupt Democratic Party.

p.s. Adam Schiff is a known pathological liar. https://t.co/YUiDFL9xLR",1.6821827244703375e+18,2023-07-21 00:16:29+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153491,1.6821302720938926e+18,29501253.0,[]
"@RepThomasMassie @RobertKennedyJr ""Why are they so afraid to let him be heard?""

Truth is violence to leftists.",1.6821792655536538e+18,2023-07-21 00:02:44+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153517,1.6820973523230024e+18,975200486.0,[]
@VP Hold on! Can we untangle this word-salad mess before moving onto another phantom problem you bring down on America? https://t.co/J89ON70yuY,1.6821790104477082e+18,2023-07-21 00:01:44+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153524,1.6821314634901586e+18,8.036941790794588e+17,[]
"@KanekoaTheGreat The FBI is no longer a national law enforcement agency. They're in place to protect the political elite and the power structure they all THRIVE in.  

Don't listen to what they say.   

WATCH what they do and you will have all the answers to WHY.",1.682169227179094e+18,2023-07-20 23:22:51+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153530,1.6821105924281797e+18,1.0852255336237834e+18,[]
"@Im_goodthanks @realLizUSA Trump was associated with Democrats all his life. They praised him at EVERY turn. They kissed up to him for donations and backing.... all the way until he didn't play along. 

Trump kicked Epstein out of Marl-a-lago when he discovered what he was about. The Democrats visited his… https://t.co/RTIwmn6wHJ https://t.co/gexFJfAfoD",1.6821380399870853e+18,2023-07-20 21:18:56+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153537,1.6820687888360284e+18,1331928360.0,"[{'url': 'https://t.co/RTIwmn6wHJ', 'expanded_url': 'https://twitter.com/i/web/status/1682138039987085319', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [308, 331]}]"
@nypost NUTS! It pays to be a Marxist rioter in New York.,1.6821123601595187e+18,2023-07-20 19:36:53+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153543,1.682106682493526e+18,17469289.0,[]
"@HikindDov While I applaud you, Sir, I hope you're leaving your Democrat ideology behind and you're able to get acclimated with the Republicans.

Otherwise, stay and try to get your (former) party reformed.",1.682083825185325e+18,2023-07-20 17:43:30+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153550,1.682016578701783e+18,515655160.0,[]
@WallStreetSilv Take note Democrats and three letter agencies.,1.6820795697787126e+18,2023-07-20 17:26:35+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153562,1.682069683212624e+18,1.3665656254019092e+18,[]
"@RNCResearch Sends tens of thousands more. They imported them illegally, they can have them to care for.",1.6820792554408182e+18,2023-07-20 17:25:20+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153569,1.682071172010197e+18,55329156.0,[]
@a_newsman The Democratic Party is FULL-ON Communist to shut down anyone that threatens their power structure. It doesn't matter who it is...they will crush you.,1.68207191354232e+18,2023-07-20 16:56:10+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153576,1.6820659161739018e+18,1.2280293656923791e+18,[]
@TheInsiderPaper Get your financial house in order if you haven't already. It's going to get really really rough.,1.6820638070809805e+18,2023-07-20 16:23:57+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153589,1.6820502296785265e+18,1.2472233747172966e+18,[]
"@shellenberger @nypost The FBI front-loaded the NYPost story by labeling it disinformation. They knew it was coming down the pipe. 

This was their own masterful psyop on the American people with the help of social media companies.",1.6820620168345846e+18,2023-07-20 16:16:50+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153595,1.6820300132003594e+18,2474749586.0,[]
@OliLondonTV Gross,1.6820607211763302e+18,2023-07-20 16:11:41+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153601,1.6820475364108984e+18,91416107.0,[]
"@simonateba @RobertKennedyJr @RobertKennedyJr plea is worthy of attention, but the country is too far down the road. The Democratic Party has brought us to the brink, and they will NOT turn this back -  it would mean losing power.

What they're doing to RKJ is what they have been doing to thousands and will… https://t.co/0nvSyK2Ii0",1.6820605848278958e+18,2023-07-20 16:11:09+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153607,1.682027316325806e+18,130003441.0,"[{'url': 'https://t.co/0nvSyK2Ii0', 'expanded_url': 'https://twitter.com/i/web/status/1682060584827895808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [310, 333]}]"
"@OliLondonTV #Transfascist, ma'am",1.6820355883405476e+18,2023-07-20 14:31:49+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153613,1.6819669340304466e+18,91416107.0,[]
@CitizenFreePres The Democratic Party is the party of real fascists who exert tyranny behavior daily. They don't care about your freedoms and rights; they're not hiding it anymore.,1.6820352243462676e+18,2023-07-20 14:30:22+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153620,1.682028478139601e+18,18929234.0,[]
"@greg_price11 @Sen_BigMikeFesi @LSU Deranged leftists, coupled with the Democratic Party policies, have brought the nation to the brink.",1.6820342369693204e+18,2023-07-20 14:26:27+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153626,1.6818449523623035e+18,8.964664915870802e+17,[]
@johnrich Fthem.,1.6820005946498744e+18,2023-07-20 12:12:46+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153632,1.6818614286664212e+18,16869718.0,[]
@greg_price11 The Democratic Party is a criminal syndicate - of course they would say this to protect those that protect them.,1.6819999109909258e+18,2023-07-20 12:10:03+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153639,1.6817561941996997e+18,8.964664915870802e+17,[]
"@TheInsiderPaper Stop calling.
He's not our best.
Woke DOD chased all the good ones out.",1.6819980453813002e+18,2023-07-20 12:02:38+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153645,1.681969302113751e+18,1.2472233747172966e+18,[]
@CollinRugg We're past repair on the broken political and legal system. People need to figure this out to move onto the next chapter of America.,1.6817249764021412e+18,2023-07-19 17:57:33+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153652,1.6817091839793766e+18,8.90061634181374e+17,[]
"@ChrisMurphyCT Oh great, Democrats now want to fix you after their policies have made Americans sick, depressed, and suicidal.

NO thanks.",1.6817225584530268e+18,2023-07-19 17:47:57+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153658,1.681350024200962e+18,150078976.0,[]
@SikeMims @LucasKunceMO Sure it was. 🤣🤣🤡 https://t.co/UeIyCjZif6,1.681720531396223e+18,2023-07-19 17:39:54+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153664,1.6809608454534267e+18,1.5500113140634788e+18,[]
@PatrickByrne 👀,1.6816701767087227e+18,2023-07-19 14:19:48+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153672,1.6816348640832225e+18,1881296893.0,[]
@WallStreetApes @nickiclyne,1.681668615710425e+18,2023-07-19 14:13:36+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153678,1.6814508679948206e+18,1.0995796849819444e+18,[]
"@ericbolling Christie awkwardly inserts himself into a position where he wouldn't be asked in the first place. Just weird.

@GovChristie push for any sort of relevance this week is getting embarrassing by the minute.",1.6816678565497856e+18,2023-07-19 14:10:35+00:00,KurtSchemers,18254098.0,,2023-08-13 13:32:10.153684,1.6816342559342223e+18,14839147.0,[]
